short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
hh_u18_pct,Households with children under 18 years old,Upper East Side,0.132999999999811,0.158045521098757,0.171703,0.168897,0.177826,0.188019,0.162311,0.15739,0.154845,0.176084,0.181586,0.180685,0.178374,0.175083,0.159944
hh_u18_pct,Households with children under 18 years old,Morningside Heights/Hamilton Heights,0.308999999997468,0.280005979799171,0.248049,0.266522,0.275849,0.258278,0.252995,0.247888,0.241685,0.228968,0.247281,0.233558,0.255392,0.210884,0.258538
hh_u18_pct,Households with children under 18 years old,Central Harlem,0.339999999996508,0.338456692898035,0.324615,0.300081,0.315738,0.305305,0.278282,0.273229,0.32371,0.283515,0.253996,0.271756,0.2423,0.263589,0.275095
hh_u18_pct,Households with children under 18 years old,East Harlem,0.380999999997584,0.307298787196487,0.365242,0.319867,0.361124,0.301118,0.269318,0.312711,0.293884,0.272559,0.27415,0.265156,0.304652,0.250312,0.220875
hh_u18_pct,Households with children under 18 years old,Washington Heights/Inwood,0.407999999999447,0.36687909829925,0.340271,0.330697,0.304661,0.281217,0.286926,0.315962,0.268334,0.292821,0.303535,0.261438,0.295429,0.233601,0.27788
hh_u18_pct,Households with children under 18 years old,Mott Haven/Hunts Point,0.505999999993946,0.508723870494578,0.46415,0.507702,0.461829,0.457046,0.500728,0.478969,0.453164,0.459705,0.44912,0.428635,0.427572,0.39301,0.386882
hh_u18_pct,Households with children under 18 years old,Greenwich Village/Financial District,0.113999999999578,0.118185395099317,0.138989,0.14212,0.181654,0.13979,0.127328,0.136431,0.14343,0.164561,0.139028,0.142625,0.182456,0.160962,0.1697
hh_u18_pct,Households with children under 18 years old,Lower East Side/Chinatown,0.220999999999549,0.181132463898393,0.1829,0.172724,0.171303,0.192274,0.163307,0.204906,0.178994,0.160743,0.133246,0.144998,0.140442,0.162637,0.125695
hh_u18_pct,Households with children under 18 years old,Morrisania/Belmont,0.506999999997788,0.508478018098685,0.501884,0.471548,0.464648,0.453414,0.474205,0.499268,0.45991,0.425458,0.43257,0.419907,0.399039,0.416202,0.396604
hh_u18_pct,Households with children under 18 years old,Highbridge/South Concourse,0.504999999997381,0.500525555093191,0.467286,0.453605,0.419275,0.425531,0.424048,0.451907,0.422582,0.407703,0.418275,0.400997,0.418453,0.404053,0.363497
